datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-05-07T08:00:00Z,2,0,1,2,20.5,24.24,82,12.998,31,608,639
2012-08-17T08:00:00Z,3,0,1,1,27.88,12.12,65,8.9981,43,625,668
2012-02-14T15:00:00Z,1,0,1,2,17.22,21.21,38,30.0026,7,138,145
2011-09-05T02:00:00Z,3,1,0,2,27.88,31.82,79,11.0014,17,22,39
2012-04-17T16:00:00Z,2,0,1,1,27.88,31.06,22,23.9994,50,320,370
2012-01-06T08:00:00Z,1,0,1,1,9.84,12.12,70,8.9981,11,436,447
2012-09-19T10:00:00Z,3,0,1,1,22.96,26.515,52,12.998,23,169,192
2011-01-13T03:00:00Z,1,0,1,1,5.74,6.06,50,22.0028,0,3,3
2012-02-06T09:00:00Z,1,0,1,1,7.38,10.605,80,7.0015,8,269,277
2011-08-14T08:00:00Z,3,0,0,2,27.06,29.545,89,19.0012,20,21,41
2012-03-12T19:00:00Z,1,0,1,2,22.96,26.515,49,15.0013,67,379,446
2012-10-05T21:00:00Z,4,0,1,1,24.6,29.545,69,15.0013,47,220,267
2012-05-19T18:00:00Z,2,0,0,1,30.34,32.575,33,6.0032,254,391,645
2011-11-04T11:00:00Z,4,0,1,2,18.04,21.97,67,30.0026,34,128,162
2011-08-03T13:00:00Z,3,0,1,2,31.16,35.605,58,15.0013,37,107,144
2012-12-13T04:00:00Z,4,0,1,2,10.66,12.88,56,12.998,0,8,8
2012-08-16T19:00:00Z,3,0,1,1,31.16,34.09,40,7.0015,119,558,677
2011-05-16T22:00:00Z,2,0,1,1,22.96,26.515,88,6.0032,22,105,127
2011-01-06T18:00:00Z,1,0,1,1,9.02,11.365,51,8.9981,5,158,163
2011-02-18T07:00:00Z,1,0,1,2,17.22,21.21,77,15.0013,8,108,116
2011-11-01T22:00:00Z,4,0,1,1,14.76,18.94,81,0,5,91,96
2012-06-12T03:00:00Z,2,0,1,2,27.06,31.06,69,16.9979,3,9,12
2011-09-11T01:00:00Z,3,0,0,2,25.42,28.03,88,0,22,66,88
2012-12-02T10:00:00Z,4,0,0,2,12.3,16.665,87,0,63,230,293
2011-12-19T06:00:00Z,4,0,1,1,6.56,9.09,86,7.0015,0,68,68
2012-06-10T20:00:00Z,2,0,0,1,31.16,34.09,48,11.0014,113,250,363
2011-09-10T20:00:00Z,3,0,0,1,27.06,31.06,69,7.0015,78,167,245
2011-08-18T18:00:00Z,3,0,1,3,31.16,34.85,55,16.9979,48,226,274
2012-06-16T16:00:00Z,2,0,0,2,29.52,32.575,37,7.0015,238,304,542
2011-10-08T12:00:00Z,4,0,0,1,25.42,31.06,35,0,191,255,446
2011-12-12T05:00:00Z,4,0,1,1,6.56,11.365,80,0,0,21,21
2011-08-08T19:00:00Z,3,0,1,1,33.62,37.12,43,7.0015,64,352,416
2011-08-06T04:00:00Z,3,0,0,2,27.06,30.305,83,11.0014,5,5,10
2012-03-09T10:00:00Z,1,0,1,2,13.94,14.395,36,32.9975,14,145,159
2012-09-14T17:00:00Z,3,0,1,1,29.52,33.335,51,12.998,137,757,894
2011-10-10T09:00:00Z,4,1,0,1,22.14,25.76,77,0,58,161,219
2012-10-07T22:00:00Z,4,0,0,1,15.58,19.695,87,8.9981,7,72,79
2012-03-18T09:00:00Z,1,0,0,2,17.22,21.21,88,6.0032,65,113,178
2011-06-07T06:00:00Z,2,0,1,1,24.6,28.79,78,8.9981,10,116,126
2012-08-06T03:00:00Z,3,0,1,3,29.52,34.85,79,6.0032,0,5,5
2011-05-06T09:00:00Z,2,0,1,1,18.86,22.725,67,19.0012,27,161,188
2012-11-14T11:00:00Z,4,0,1,1,13.12,15.15,49,16.9979,25,126,151
2012-07-17T07:00:00Z,3,0,1,2,30.34,34.85,70,0,26,500,526
2011-05-05T03:00:00Z,2,0,1,1,13.94,15.91,66,16.9979,0,4,4
2012-11-19T21:00:00Z,4,0,1,2,15.58,19.695,54,15.0013,15,188,203
2011-04-11T09:00:00Z,2,0,1,2,22.96,26.515,83,19.0012,33,132,165
2012-11-19T01:00:00Z,4,0,1,2,14.76,17.425,66,15.0013,0,19,19
2011-11-09T15:00:00Z,4,0,1,1,21.32,25,45,15.0013,21,130,151
2012-12-14T05:00:00Z,4,0,1,1,8.2,11.365,69,7.0015,0,34,34
2012-11-01T03:00:00Z,4,0,1,1,13.94,16.665,61,8.9981,5,10,15
2012-03-19T00:00:00Z,1,0,1,1,19.68,23.485,82,7.0015,4,19,23
2012-11-16T03:00:00Z,4,0,1,2,12.3,15.15,65,8.9981,0,6,6
2011-08-06T19:00:00Z,3,0,0,3,29.52,35.605,84,16.9979,57,114,171
2012-09-18T03:00:00Z,3,0,1,2,25.42,27.275,94,19.0012,0,6,6
2011-03-11T09:00:00Z,1,0,1,2,12.3,14.395,61,19.0012,13,143,156
2012-03-16T23:00:00Z,1,0,1,2,18.04,21.97,94,0,22,104,126
2011-09-16T07:00:00Z,3,0,1,1,16.4,20.455,71,19.0012,16,283,299
2012-11-07T21:00:00Z,4,0,1,2,13.12,15.15,49,19.9995,5,121,126
2012-11-05T19:00:00Z,4,0,1,1,13.12,15.91,49,11.0014,11,361,372
2011-09-02T12:00:00Z,3,0,1,2,27.06,31.06,69,15.0013,82,178,260
2011-02-04T02:00:00Z,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
2012-09-05T01:00:00Z,3,0,1,1,28.7,33.335,84,12.998,2,11,13
2011-09-14T21:00:00Z,3,0,1,2,27.06,31.06,65,15.0013,24,189,213
2012-10-17T10:00:00Z,4,0,1,2,18.86,22.725,67,0,60,168,228
2012-09-06T01:00:00Z,3,0,1,2,28.7,33.335,84,0,2,16,18
2012-01-15T19:00:00Z,1,0,0,1,6.56,8.335,37,11.0014,9,101,110
2011-03-09T09:00:00Z,1,0,1,2,10.66,12.12,87,16.9979,5,136,141
2011-09-08T23:00:00Z,3,0,1,3,25.42,25.76,100,6.0032,0,26,26
2012-03-09T09:00:00Z,1,0,1,2,13.94,14.395,42,35.0008,17,267,284
2012-04-05T07:00:00Z,2,0,1,1,13.94,16.665,49,12.998,15,339,354
2012-12-16T05:00:00Z,4,0,0,2,13.94,18.18,87,0,0,9,9
2011-06-07T20:00:00Z,2,0,1,1,30.34,34.09,56,8.9981,45,301,346
2012-11-04T21:00:00Z,4,0,0,1,12.3,13.635,52,19.9995,16,71,87
2012-03-07T06:00:00Z,1,0,1,1,11.48,12.88,61,26.0027,4,104,108
2011-06-02T23:00:00Z,2,0,1,1,25.42,31.06,35,15.0013,23,89,112
2012-06-03T07:00:00Z,2,0,0,1,20.5,24.24,68,7.0015,6,29,35
2012-09-06T07:00:00Z,3,0,1,2,28.7,33.335,84,7.0015,21,461,482
2012-07-05T01:00:00Z,3,0,1,1,30.34,33.335,51,19.0012,6,24,30
2011-11-04T00:00:00Z,4,0,1,2,16.4,20.455,82,0,11,32,43
2012-04-02T08:00:00Z,2,0,1,1,14.76,16.665,57,22.0028,36,553,589
2011-04-08T01:00:00Z,2,0,1,2,13.94,16.665,76,8.9981,3,6,9
2012-09-01T16:00:00Z,3,0,0,2,34.44,39.395,49,11.0014,209,253,462
2011-02-02T02:00:00Z,1,0,1,3,9.02,11.365,93,8.9981,4,0,4
2011-06-13T01:00:00Z,2,0,1,1,26.24,30.305,73,15.0013,6,10,16
2011-05-06T15:00:00Z,2,0,1,1,24.6,31.06,38,26.0027,89,171,260
2012-03-15T13:00:00Z,1,0,1,2,27.06,31.06,41,6.0032,62,211,273
2011-05-01T18:00:00Z,2,0,0,2,18.86,22.725,82,6.0032,33,126,159
2012-08-11T20:00:00Z,3,0,0,3,27.06,29.545,89,27.9993,31,129,160
2012-03-02T19:00:00Z,1,0,1,3,14.76,17.425,87,12.998,12,162,174
2011-08-12T00:00:00Z,3,0,1,1,26.24,31.06,53,11.0014,12,53,65
2011-11-08T23:00:00Z,4,0,1,1,14.76,18.94,81,0,3,45,48
2012-11-15T13:00:00Z,4,0,1,2,15.58,19.695,54,7.0015,20,197,217
2011-09-07T15:00:00Z,3,0,1,3,25.42,27.275,94,7.0015,3,55,58
2012-10-12T05:00:00Z,4,0,1,1,14.76,18.18,81,6.0032,2,33,35
2011-03-09T22:00:00Z,1,0,1,3,13.12,15.91,93,11.0014,4,17,21
2011-08-15T15:00:00Z,3,0,1,3,30.34,34.09,55,19.9995,49,133,182
2012-09-11T08:00:00Z,3,0,1,1,22.14,25.76,68,6.0032,48,702,750
2012-06-16T09:00:00Z,2,0,0,1,24.6,30.305,60,6.0032,88,279,367
2012-08-13T15:00:00Z,3,0,1,1,33.62,36.365,34,15.0013,80,194,274
2012-02-09T07:00:00Z,1,0,1,1,8.2,9.85,69,16.9979,4,263,267
2012-12-06T09:00:00Z,4,0,1,1,9.84,11.365,48,12.998,19,257,276
2012-01-17T12:00:00Z,1,0,1,2,13.12,15.15,87,19.0012,3,83,86
2011-04-14T12:00:00Z,2,0,1,1,22.14,25.76,42,8.9981,35,110,145
2012-10-17T16:00:00Z,4,0,1,1,22.96,26.515,52,12.998,70,396,466
2012-05-03T06:00:00Z,2,0,1,2,18.86,22.725,88,11.0014,8,128,136
2012-04-01T01:00:00Z,2,0,0,2,14.76,17.425,76,11.0014,13,49,62
2011-05-18T09:00:00Z,2,0,1,3,22.96,26.515,83,16.9979,26,176,202
2012-03-03T01:00:00Z,1,0,0,3,14.76,18.94,93,0,0,44,44
2011-05-12T12:00:00Z,2,0,1,1,23.78,27.275,60,15.0013,43,164,207
2012-01-10T17:00:00Z,1,0,1,1,17.22,21.21,38,16.9979,14,446,460
2011-04-10T14:00:00Z,2,0,0,1,20.5,24.24,72,12.998,148,133,281
2011-07-15T20:00:00Z,3,0,1,1,28.7,32.575,51,15.0013,92,251,343
2011-04-08T09:00:00Z,2,0,1,2,14.76,17.425,76,12.998,17,168,185
2012-03-08T18:00:00Z,1,0,1,2,25.42,31.06,38,36.9974,45,545,590
2011-08-09T18:00:00Z,3,0,1,1,32.8,37.88,55,12.998,97,488,585
2012-12-17T16:00:00Z,4,0,1,3,16.4,20.455,94,16.9979,15,287,302
2012-04-10T05:00:00Z,2,0,1,1,13.94,16.665,71,8.9981,0,24,24
2011-03-06T13:00:00Z,1,0,0,2,18.86,22.725,94,23.9994,22,83,105
2012-05-10T13:00:00Z,2,0,1,1,22.14,25.76,39,30.0026,90,228,318
2012-01-06T11:00:00Z,1,0,1,1,12.3,15.15,56,11.0014,8,130,138
2011-06-19T02:00:00Z,2,0,0,1,27.88,31.82,74,6.0032,13,59,72
2012-11-06T01:00:00Z,4,0,1,1,9.84,12.12,60,11.0014,0,8,8
2012-04-18T11:00:00Z,2,0,1,3,18.86,22.725,47,16.9979,14,105,119
2011-02-07T22:00:00Z,1,0,1,1,11.48,15.15,81,6.0032,3,34,37
2011-07-18T07:00:00Z,3,0,1,1,27.88,31.82,74,15.0013,22,255,277
2011-08-14T16:00:00Z,3,0,0,1,30.34,34.85,66,11.0014,116,176,292
2011-01-19T15:00:00Z,1,0,1,1,16.4,20.455,54,19.0012,4,78,82
2012-05-02T08:00:00Z,2,0,1,2,22.96,26.515,88,0,26,640,666
2011-02-14T13:00:00Z,1,0,1,1,23.78,27.275,19,26.0027,27,93,120
2011-06-18T23:00:00Z,2,0,0,2,29.52,34.09,62,0,53,97,150
2011-01-09T22:00:00Z,1,0,0,1,5.74,6.06,46,19.9995,5,10,15
2011-05-12T22:00:00Z,2,0,1,1,22.14,25.76,83,12.998,25,147,172
2012-06-01T09:00:00Z,2,0,1,2,26.24,28.79,83,15.0013,24,274,298
2012-02-08T02:00:00Z,1,0,1,1,10.66,15.15,65,0,0,1,1
2012-02-18T09:00:00Z,1,0,0,1,9.02,12.12,80,7.0015,22,116,138
2011-11-13T07:00:00Z,4,0,0,1,13.94,15.91,66,15.0013,13,30,43
2012-04-09T03:00:00Z,2,0,1,1,18.04,21.97,30,11.0014,0,3,3
2011-09-16T05:00:00Z,3,0,1,1,15.58,19.695,76,12.998,2,30,32
2011-06-06T04:00:00Z,2,0,1,1,22.96,26.515,94,7.0015,4,4,8
2011-01-05T21:00:00Z,1,0,1,1,8.2,9.85,51,12.998,3,40,43
2012-05-07T10:00:00Z,2,0,1,2,21.32,25,77,12.998,62,128,190
2012-11-03T17:00:00Z,4,0,0,2,14.76,16.665,46,19.9995,112,298,410
2012-12-13T09:00:00Z,4,0,1,1,11.48,13.635,52,16.9979,25,300,325
2011-07-15T06:00:00Z,3,0,1,2,24.6,29.545,73,7.0015,12,108,120
2011-07-09T09:00:00Z,3,0,0,1,30.34,34.09,58,19.0012,77,170,247
2012-10-09T09:00:00Z,4,0,1,2,17.22,21.21,77,15.0013,37,345,382
2011-05-18T06:00:00Z,2,0,1,1,21.32,25,100,8.9981,2,99,101
2011-02-01T23:00:00Z,1,0,1,3,8.2,9.85,93,12.998,1,15,16
2012-01-17T23:00:00Z,1,0,1,1,18.86,22.725,72,26.0027,1,60,61
2011-11-13T15:00:00Z,4,0,0,2,20.5,24.24,42,22.0028,89,221,310
2012-09-13T19:00:00Z,3,0,1,1,26.24,30.305,65,8.9981,80,594,674
2012-08-16T16:00:00Z,3,0,1,1,33.62,35.605,32,15.0013,79,340,419
2012-04-09T15:00:00Z,2,0,1,1,23.78,27.275,28,36.9974,82,173,255
2011-02-02T14:00:00Z,1,0,1,1,15.58,19.695,82,26.0027,2,61,63
2012-08-01T15:00:00Z,3,0,1,1,33.62,37.88,46,11.0014,89,206,295
2012-09-17T19:00:00Z,3,0,1,2,25.42,29.545,73,7.0015,51,435,486
2012-09-04T08:00:00Z,3,0,1,1,28.7,33.335,84,11.0014,15,617,632
2011-02-09T03:00:00Z,1,0,1,1,2.46,3.79,45,8.9981,0,2,2
2012-11-06T21:00:00Z,4,0,1,2,12.3,14.395,56,16.9979,14,137,151
2011-09-17T18:00:00Z,3,0,0,2,21.32,25,72,15.0013,95,234,329
2012-05-12T22:00:00Z,2,0,0,1,22.96,26.515,68,8.9981,62,212,274
2012-12-06T18:00:00Z,4,0,1,1,11.48,13.635,45,11.0014,23,542,565
2011-02-06T11:00:00Z,1,0,0,1,13.12,15.15,49,16.9979,28,89,117
2011-01-10T06:00:00Z,1,0,1,1,4.92,6.06,50,19.0012,0,31,31
2011-06-09T19:00:00Z,2,0,1,2,34.44,37.12,39,22.0028,55,271,326
2011-10-07T01:00:00Z,4,0,1,1,18.04,21.97,88,0,3,25,28
2012-10-16T19:00:00Z,4,0,1,1,19.68,23.485,48,0,40,491,531
2011-09-11T08:00:00Z,3,0,0,1,26.24,29.545,78,0,25,69,94
2012-02-03T05:00:00Z,1,0,1,1,10.66,12.88,60,15.0013,0,17,17
2012-02-06T17:00:00Z,1,0,1,1,16.4,20.455,43,16.9979,13,417,430
2012-05-11T14:00:00Z,2,0,1,1,25.42,30.305,23,15.0013,116,218,334
2012-12-18T17:00:00Z,4,0,1,1,16.4,20.455,47,30.0026,39,533,572
2011-04-06T23:00:00Z,2,0,1,1,18.86,22.725,41,19.9995,11,29,40
2011-08-14T09:00:00Z,3,0,0,3,27.06,29.545,89,19.0012,27,76,103
2011-03-18T16:00:00Z,1,0,1,1,27.88,31.82,39,19.0012,67,137,204
2011-04-06T12:00:00Z,2,0,1,1,18.04,21.97,41,16.9979,22,112,134
2012-01-13T07:00:00Z,1,0,1,1,10.66,12.88,60,15.0013,3,174,177
2012-08-06T16:00:00Z,3,0,1,1,34.44,37.88,41,7.0015,88,363,451
2011-02-17T03:00:00Z,1,0,1,1,13.94,16.665,53,12.998,3,1,4
2012-08-17T07:00:00Z,3,0,1,1,26.24,12.12,73,7.0015,11,368,379
2011-05-18T04:00:00Z,2,0,1,3,21.32,25,94,19.9995,1,2,3
2011-01-15T17:00:00Z,1,0,0,2,13.12,15.15,36,19.0012,29,54,83
2011-03-18T02:00:00Z,1,0,1,1,16.4,20.455,62,12.998,5,9,14
2011-07-18T06:00:00Z,3,0,1,1,26.24,28.79,83,7.0015,10,95,105
2012-04-12T13:00:00Z,2,0,1,1,19.68,23.485,36,30.0026,55,148,203
2012-01-04T17:00:00Z,1,0,1,2,8.2,9.85,40,12.998,9,272,281
2011-08-08T23:00:00Z,3,0,1,1,30.34,34.85,66,7.0015,19,53,72
2011-09-10T09:00:00Z,3,0,0,1,26.24,29.545,78,19.9995,39,168,207
2011-08-06T07:00:00Z,3,0,0,1,27.88,31.82,83,11.0014,14,49,63
2012-05-17T02:00:00Z,2,0,1,1,24.6,28.79,78,11.0014,8,8,16
2011-04-19T21:00:00Z,2,0,1,2,20.5,24.24,72,8.9981,8,114,122
2012-02-17T05:00:00Z,1,0,1,2,11.48,13.635,93,11.0014,0,16,16
2011-03-02T21:00:00Z,1,0,1,1,13.94,14.395,29,31.0009,3,68,71
2011-09-09T11:00:00Z,3,0,1,2,25.42,27.275,94,0,6,66,72
2011-11-11T12:00:00Z,4,1,0,1,13.94,14.395,42,31.0009,41,198,239
2011-08-12T07:00:00Z,3,0,1,1,26.24,31.06,44,11.0014,17,247,264
2011-09-05T14:00:00Z,3,1,0,1,30.34,34.85,70,11.0014,145,212,357
2012-02-04T06:00:00Z,1,0,0,1,9.02,11.365,87,8.9981,1,4,5
2011-11-17T21:00:00Z,4,0,1,1,12.3,14.395,42,16.9979,3,113,116
2012-01-12T22:00:00Z,1,0,1,1,15.58,19.695,76,19.9995,12,121,133
2012-01-02T06:00:00Z,1,1,0,1,10.66,11.365,41,26.0027,0,14,14
2011-08-11T09:00:00Z,3,0,1,1,29.52,32.575,39,15.0013,31,166,197
2012-10-18T23:00:00Z,4,0,1,2,22.14,25.76,83,0,6,111,117
2012-12-06T02:00:00Z,4,0,1,1,9.84,10.605,52,19.0012,0,9,9
2012-08-11T19:00:00Z,3,0,0,2,27.06,29.545,89,7.0015,97,178,275
2011-04-01T19:00:00Z,2,0,1,1,13.94,15.15,49,22.0028,16,120,136
2011-12-16T13:00:00Z,4,0,1,2,13.94,15.15,39,23.9994,12,125,137
2011-10-19T23:00:00Z,4,0,1,2,23.78,27.275,94,23.9994,14,55,69
2011-06-10T07:00:00Z,2,0,1,1,29.52,34.09,66,7.0015,25,242,267
2011-02-08T18:00:00Z,1,0,1,1,8.2,9.09,32,26.0027,1,151,152
2012-04-05T18:00:00Z,2,0,1,1,20.5,24.24,31,7.0015,80,618,698
2012-05-10T17:00:00Z,2,0,1,1,24.6,31.06,31,26.0027,84,648,732
2011-01-02T20:00:00Z,1,0,0,1,12.3,13.635,39,23.9994,5,17,22
2011-04-18T00:00:00Z,2,0,1,1,18.86,22.725,47,6.0032,15,24,39
2012-01-02T02:00:00Z,1,1,0,1,14.76,15.91,34,30.0026,1,6,7
2012-03-14T04:00:00Z,1,0,1,1,19.68,23.485,67,6.0032,1,4,5
2011-01-10T10:00:00Z,1,0,1,2,5.74,6.06,50,19.9995,0,31,31
2011-02-09T15:00:00Z,1,0,1,2,8.2,9.09,34,19.0012,3,61,64
2011-03-06T03:00:00Z,1,0,0,2,17.22,21.21,82,19.9995,2,9,11
2011-05-14T15:00:00Z,2,0,0,2,22.14,25.76,94,11.0014,73,221,294
2011-12-12T06:00:00Z,4,0,1,1,6.56,9.09,80,7.0015,1,63,64
2012-08-17T21:00:00Z,3,0,1,2,27.88,12.12,69,19.9995,57,198,255
2011-01-18T16:00:00Z,1,0,1,2,9.02,11.365,87,12.998,0,61,61
2011-05-09T02:00:00Z,2,0,1,1,18.04,21.97,94,0,6,2,8
2012-05-07T21:00:00Z,2,0,1,2,22.14,25.76,45,15.0013,37,210,247
2012-05-14T23:00:00Z,2,0,1,2,23.78,27.275,78,7.0015,11,64,75
2011-04-08T04:00:00Z,2,0,1,2,13.94,16.665,86,8.9981,0,1,1
2012-03-02T21:00:00Z,1,0,1,3,14.76,18.18,87,6.0032,2,99,101
2011-10-16T22:00:00Z,4,0,0,1,22.96,26.515,49,27.9993,42,88,130
2012-06-08T03:00:00Z,2,0,1,1,22.14,25.76,60,6.0032,0,8,8
2011-10-19T13:00:00Z,4,0,1,2,22.14,25.76,94,19.0012,20,86,106
2011-04-19T00:00:00Z,2,0,1,1,20.5,24.24,55,15.0013,2,23,25
2011-02-12T15:00:00Z,1,0,0,1,13.94,15.15,29,27.9993,47,127,174
2012-03-17T12:00:00Z,1,0,0,1,22.96,26.515,68,11.0014,286,365,651
2012-01-11T23:00:00Z,1,0,1,3,13.94,15.91,87,15.0013,0,9,9
2012-04-07T07:00:00Z,2,0,0,1,13.12,15.15,33,19.0012,14,40,54
2011-07-18T09:00:00Z,3,0,1,1,30.34,34.85,67,15.0013,33,170,203
2011-07-11T17:00:00Z,3,0,1,1,35.26,42.425,56,27.9993,59,455,514
2012-09-15T07:00:00Z,3,0,0,1,22.14,25.76,52,19.0012,10,63,73
2012-07-18T04:00:00Z,3,0,1,1,29.52,34.09,70,8.9981,0,6,6
2011-04-09T03:00:00Z,2,0,0,3,12.3,14.395,100,16.9979,3,11,14
2011-03-01T04:00:00Z,1,0,1,1,9.02,10.605,69,16.9979,0,1,1
2011-05-14T11:00:00Z,2,0,0,2,21.32,25,94,8.9981,72,207,279
2012-07-04T08:00:00Z,3,1,0,1,28.7,32.575,61,7.0015,43,110,153
2011-09-19T08:00:00Z,3,0,1,2,21.32,25,77,8.9981,29,391,420
2012-02-12T00:00:00Z,1,0,0,3,4.1,3.79,68,26.0027,0,21,21
2012-03-13T04:00:00Z,1,0,1,2,18.86,22.725,82,12.998,0,1,1
2011-06-11T15:00:00Z,2,0,0,1,33.62,38.635,49,7.0015,142,232,374
2011-09-07T18:00:00Z,3,0,1,3,26.24,28.79,89,0,18,219,237
2012-02-01T22:00:00Z,1,0,1,1,20.5,24.24,55,12.998,7,133,140
2011-03-15T00:00:00Z,1,0,1,1,13.12,17.425,53,0,7,7,14
2011-07-07T12:00:00Z,3,0,1,1,34.44,38.635,41,0,32,139,171
2012-03-16T13:00:00Z,1,0,1,2,18.86,22.725,77,6.0032,52,208,260
2012-12-07T02:00:00Z,4,0,1,2,10.66,13.635,70,8.9981,0,11,11
2012-02-01T16:00:00Z,1,0,1,1,24.6,31.06,40,15.0013,22,261,283
2011-08-12T14:00:00Z,3,0,1,1,32.8,34.85,29,12.998,51,135,186
2012-12-12T08:00:00Z,4,0,1,2,10.66,12.88,65,11.0014,18,670,688
2012-01-18T13:00:00Z,1,0,1,1,12.3,13.635,42,31.0009,6,124,130
2011-08-17T08:00:00Z,3,0,1,1,28.7,32.575,54,11.0014,35,452,487
2011-09-14T05:00:00Z,3,0,1,1,23.78,27.275,88,7.0015,1,30,31
2011-01-12T06:00:00Z,1,0,1,1,4.92,7.575,93,8.9981,0,16,16
2011-02-18T04:00:00Z,1,0,1,1,18.86,22.725,67,16.9979,0,1,1
2012-02-18T23:00:00Z,1,0,0,2,14.76,16.665,40,26.0027,12,62,74
2012-07-16T11:00:00Z,3,0,1,1,34.44,40.15,53,15.0013,57,125,182
2012-05-05T19:00:00Z,2,0,0,2,25.42,29.545,73,22.0028,151,254,405
2012-03-15T01:00:00Z,1,0,1,1,20.5,24.24,59,7.0015,15,8,23
2011-05-01T23:00:00Z,2,0,0,1,18.86,22.725,77,12.998,64,82,146
2011-07-17T08:00:00Z,3,0,0,1,27.88,31.82,65,15.0013,45,73,118
2012-12-05T14:00:00Z,4,0,1,1,19.68,23.485,33,32.9975,39,179,218
2012-04-15T01:00:00Z,2,0,0,2,22.14,25.76,56,11.0014,17,89,106
2011-11-11T05:00:00Z,4,1,0,1,12.3,14.395,49,16.9979,0,13,13
2011-10-09T12:00:00Z,4,0,0,1,26.24,31.06,44,6.0032,212,243,455
2011-10-05T11:00:00Z,4,0,1,1,24.6,31.06,46,19.0012,32,138,170
2012-08-02T04:00:00Z,3,0,1,1,27.06,30.305,83,0,0,9,9
2011-10-17T13:00:00Z,4,0,1,1,22.96,26.515,46,6.0032,49,156,205
2012-04-14T01:00:00Z,2,0,0,1,16.4,20.455,58,8.9981,10,60,70
2012-06-13T00:00:00Z,2,0,1,2,27.06,29.545,94,12.998,7,27,34
2011-06-01T09:00:00Z,2,0,1,2,30.34,35.605,74,15.0013,34,173,207
2012-07-13T06:00:00Z,3,0,1,2,28.7,32.575,54,0,7,120,127
2012-09-04T13:00:00Z,3,0,1,1,32.8,37.88,55,30.0026,72,203,275
2011-04-13T02:00:00Z,2,0,1,3,16.4,20.455,100,19.9995,0,2,2
2012-10-03T01:00:00Z,4,0,1,2,25.42,27.275,94,0,3,16,19
2012-06-16T23:00:00Z,2,0,0,1,24.6,31.06,53,19.9995,49,134,183
2012-11-13T11:00:00Z,4,0,1,1,13.12,15.15,70,16.9979,22,133,155
2012-01-11T21:00:00Z,1,0,1,3,13.94,15.91,87,15.0013,0,29,29
2011-05-08T16:00:00Z,2,0,0,1,24.6,31.06,46,7.0015,122,263,385
2012-06-13T19:00:00Z,2,0,1,1,28.7,31.82,34,26.0027,123,548,671
2011-03-16T10:00:00Z,1,0,1,2,14.76,17.425,81,11.0014,19,49,68
2012-05-19T10:00:00Z,2,0,0,1,22.96,26.515,43,0,177,275,452
2012-10-17T22:00:00Z,4,0,1,1,18.86,22.725,88,16.9979,17,198,215
2011-03-14T08:00:00Z,1,0,1,2,12.3,15.15,56,8.9981,24,217,241
2011-06-11T06:00:00Z,2,0,0,1,28.7,32.575,61,8.9981,9,31,40
2011-11-03T08:00:00Z,4,0,1,2,13.94,17.425,81,6.0032,8,394,402
2011-09-10T01:00:00Z,3,0,0,2,25.42,27.275,94,0,16,67,83
2011-01-14T11:00:00Z,1,0,1,1,7.38,8.335,51,19.0012,6,47,53
2011-12-08T13:00:00Z,4,0,1,1,12.3,13.635,49,23.9994,9,115,124
2011-05-18T07:00:00Z,2,0,1,1,22.14,25.76,88,12.998,14,260,274
2012-12-14T01:00:00Z,4,0,1,1,9.02,12.88,69,6.0032,0,26,26
2012-04-18T16:00:00Z,2,0,1,2,17.22,21.21,77,15.0013,36,199,235
2011-03-17T05:00:00Z,1,0,1,1,13.12,16.665,76,7.0015,0,13,13
2012-10-03T07:00:00Z,4,0,1,2,24.6,25.76,94,12.998,11,504,515
2011-09-14T07:00:00Z,3,0,1,1,24.6,28.03,83,7.0015,20,350,370
2011-05-14T02:00:00Z,2,0,0,2,20.5,24.24,88,8.9981,15,37,52
2012-05-13T02:00:00Z,2,0,0,2,22.14,25.76,68,11.0014,22,60,82
2012-04-12T09:00:00Z,2,0,1,1,14.76,16.665,57,23.9994,16,271,287
2011-05-19T14:00:00Z,2,0,1,3,22.14,25.76,73,12.998,43,137,180
2011-05-04T03:00:00Z,2,0,1,3,17.22,21.21,88,35.0008,0,1,1
2011-01-06T16:00:00Z,1,0,1,1,10.66,12.88,38,11.0014,12,74,86
2012-08-16T15:00:00Z,3,0,1,1,32.8,34.85,33,16.9979,63,197,260
2011-12-11T05:00:00Z,4,0,0,1,7.38,10.605,59,7.0015,0,6,6
2012-12-04T12:00:00Z,4,0,1,1,21.32,25,68,12.998,39,273,312
2011-04-05T22:00:00Z,2,0,1,1,13.12,15.15,49,19.9995,3,43,46
2011-11-15T20:00:00Z,4,0,1,2,19.68,23.485,82,8.9981,26,212,238
2012-09-14T02:00:00Z,3,0,1,1,22.96,26.515,73,0,7,23,30
2011-07-13T19:00:00Z,3,0,1,1,28.7,33.335,79,7.0015,79,340,419
2012-09-02T14:00:00Z,3,0,0,3,29.52,34.85,79,6.0032,249,208,457
2011-07-18T14:00:00Z,3,0,1,1,33.62,39.395,56,22.0028,32,106,138
2012-07-17T20:00:00Z,3,0,1,1,35.26,37.88,34,11.0014,52,375,427
2012-03-05T03:00:00Z,1,0,1,1,9.02,11.365,51,11.0014,0,1,1
2012-10-14T00:00:00Z,4,0,0,1,16.4,20.455,71,16.9979,8,103,111
